key,source_text,target_text
entity.raided.electromancer,Electromancer,電気の魔術師
entity.raided.incinerator,Incinerator,インシネレーター
entity.raided.inquisitor,Inquisitor,審問官
entity.raided.necromancer,Necromancer,ネクロマンサー
entity.raided.savager,Savager,荒野
item.raided.electromancer_spawn_egg,Electromancer Spawn Egg,電磁術師スポーンエッグ
item.raided.incinerator_spawn_egg,Incinerator Spawn Egg,インシネーターの産卵卵
item.raided.inquisitor_spawn_egg,Inquisitor Spawn Egg,探求者スパウンドエッグ
item.raided.necromancer_spawn_egg,Necromancer Spawn Egg,ネクロマンサーのスポーンエッグ
item.raided.savager_spawn_egg,Savager Spawn Egg,荒獣の産卵
raided.subtitle.entity.electromancer.ambient,Electromancer mutters,電気魔術師が呟く
raided.subtitle.entity.electromancer.casting,Electromancer casts spell,電気魔術師が呪文を唱える
raided.subtitle.entity.electromancer.celebrate,Electromancer cheers,電磁術師の歓声
raided.subtitle.entity.electromancer.death,Electromancer dies,電磁術師が死亡
raided.subtitle.entity.electromancer.hurt,Electromancer hurts,エレクトロマンサーが苦しむ
raided.subtitle.entity.electromancer.prepare_conversion,Electromancer prepares conversion,電磁術師が変換を準備中です
raided.subtitle.entity.incinerator.ambient,Incinerator mutters,インシネレータのつぶやき
raided.subtitle.entity.incinerator.celebrate,Incinerator cheers,インシネーターが歓声を上げる
raided.subtitle.entity.incinerator.death,Incinerator dies,インシネータが死ぬ
raided.subtitle.entity.incinerator.hurt,Incinerator hurts,炎炉がダメージを与える
raided.subtitle.entity.inquisitor.ambient,Inquisitor mutters,探究者がつぶやく
raided.subtitle.entity.inquisitor.celebrate,Inquisitor cheers,探求者が歓喜する
raided.subtitle.entity.inquisitor.death,Inquisitor dies,審問官が死ぬ
raided.subtitle.entity.inquisitor.hurt,Inquisitor hurts,インクイサitorが傷つける
raided.subtitle.entity.necromancer.ambient,Necromancer mutters,ネクロマンサーのつぶやき
raided.subtitle.entity.necromancer.celebrate,Necromancer cheers,ネクロマンサーの喝采
raided.subtitle.entity.necromancer.death,Necromancer dies,ネクロマーサーが死ぬ
raided.subtitle.entity.necromancer.hurt,Necromancer hurts,死霊術士がダメージを与える
raided.subtitle.entity.savager.ambient,Savager mutters,荒食者があらゆる言葉を呟く
raided.subtitle.entity.savager.celebrate,Savager cheers,サバイバーの歓声
raided.subtitle.entity.savager.death,Savager dies,サバイバーが倒れた
raided.subtitle.entity.savager.hurt,Savager hurts,荒獣の攻撃
