key,source_text,target_text
commands.teamprojecte.invitation,"%s invited you to join their projecte team,
 %s or %s",%s があなたを彼らのプロジェクトチームに招待しました。
commands.teamprojecte.invitation.declined,%s has declined your invitation,%s があなたの招待を拒否しました
commands.teamprojecte.invitation.not_found,Invitation not found,招待が見つかりません
commands.teamprojecte.invite.accepted,Accepted!,承認！
commands.teamprojecte.invite.declined,Declined!,拒否！
commands.teamprojecte.invite.option.accept,[Accept],[受付]
commands.teamprojecte.invite.option.decline,[Decline],[拒否]
commands.teamprojecte.invite.success,Successfully sent invitations to %s players,%s人のプレイヤーへ招待状を送信しました
commands.teamprojecte.joined_team,%s joined the team!,%s がチームに参加しました!
commands.teamprojecte.kick.success,Successfully kicked %s players,成功裏に%sプレイヤーを追放しました
commands.teamprojecte.kicked,You have been kicked out of your projecte team!,あなたはプロジェクトチームから追放されました！
commands.teamprojecte.leave.not_in_team,You are not in a team!,あなたはチームに所属していません！
commands.teamprojecte.members,Team Members: %s,チームメンバー：%s
commands.teamprojecte.members.member_offline,This member is offline,このメンバーはオフラインです
commands.teamprojecte.members.member_online,This member is online,このメンバーはオンラインです
commands.teamprojecte.members.member_unknown,No known name found for this team member,このチームメンバーに既知の名前がありません
commands.teamprojecte.not_owner,Only the owner of this team can do this!,このチームの所有者だけがこの操作をできます!
commands.teamprojecte.players_not_found,No matching players found!,マッチするプレイヤーが見つかりません！
commands.teamprojecte.settings.query.sharing_emc.false,This team is currently not sharing EMC,このチームは現在EMCを共有していません
commands.teamprojecte.settings.query.sharing_emc.true,This team is currently sharing EMC,このチームは現在 EMC を共有しています
commands.teamprojecte.settings.query.sharing_knowledge.false,This team is currently not sharing knowledge,このチームは現在知識を共有していません
commands.teamprojecte.settings.query.sharing_knowledge.true,This team is currently sharing knowledge,このチームは現在知識を共有しています
commands.teamprojecte.settings.set.sharing_emc.false,Set EMC sharing to false,EMC共有を false に設定
commands.teamprojecte.settings.set.sharing_emc.true,Set EMC sharing to true,EMCの共有を有効にします
commands.teamprojecte.settings.set.sharing_knowledge.false,Set knowledge sharing to false,知識共有を無効に設定
commands.teamprojecte.settings.set.sharing_knowledge.true,Set knowledge sharing to true,知識共有を有効に設定
commands.teamprojecte.team_not_found,Team not found,グローバル地形
commands.teamprojecte.transfer_ownership.already_owner,Cannot transfer to yourself!,自分自身には転送できません！
commands.teamprojecte.transfer_ownership.new_owner,You are now the owner of this team!,あなたはこのチームの所有者になりました！
commands.teamprojecte.transfer_ownership.not_in_team,This player is not in your team!,このプレイヤーはあなたのチームにいません！
commands.teamprojecte.transfer_ownership.success,Successfully transferred ownership to %s,%s に所有権を移転しました
