key,source_text,target_text
libx.command.entitydata.modified,Modified data of %s entities,%s エンティティのデータを変更しました
libx.command.entitydata.modified_player,Modified data of %s entities. (Warning: You modified player nbt),%s エンティティのデータを変更しました。(警告: プレイヤーNBTを変更しました)
libx.command.entitydata.player_modify_no_permission,Only Operators with permission level 4 can modify player NBT.,権限レベル4のオペレーターのみがプレイヤーNBTを変更できます。
libx.command.reload,Reloading all LibX common configs.,すべてのLibX共通設定をリロードしています。
libx.misc.copy_id,Click to copy id to clipboard,IDをクリップボードにコピーするにはクリック
libx.misc.copy_json,Click to copy JSON to clipboard,JSONをクリップボードにコピーするにはクリック
libx.misc.copy_modlist,Click to copy mod list to clipboard,クリックしてモッドリストをクリップボードにコピー
libx.misc.copy_nbt,Click to copy NBT to clipboard,NBTをクリップボードへコピーするにはクリック
libx.command.argument.enum.invalid,Invalid %s value: %s,無効な %s 値: %s
libx.command.reload.client,Reloading all LibX client configs.,すべてのLibXクライアント設定をリロードしています。
libx.command.reload.common,Reloading all LibX common configs.,すべてのLibX共通設定をリロードしています。
libx.config.editor.unsupported.description,This value can't be edited through the GUI,この値はGUIを通じて編集できません
libx.config.editor.unsupported.title,Unsupported,サポート外
libx.config.gui.back,Back,戻る
libx.config.gui.component.arguments,Arguments,引数
libx.config.gui.component.bold,Bold: %s,太字: %s
libx.config.gui.component.italic,Italic: %s,斜体: %s
libx.config.gui.component.no_edit,This type of component can't be edited.,このタイプのコンポーネントは編集できません。
libx.config.gui.component.obfuscated,Obfuscated: %s,難読化: %s
libx.config.gui.component.siblings,Siblings,兄弟
libx.config.gui.component.strikethrough,Strikethrough: %s,打ち消し線: %s
libx.config.gui.component.style_setting.false,False,偽
libx.config.gui.component.style_setting.null,Inherit,継承
libx.config.gui.component.style_setting.true,True,真
libx.config.gui.component.title,Text Component,テキストコンポーネント
libx.config.gui.component.type_key,Keybinding,キーバインディング
libx.config.gui.component.type_text,Text,テキスト
libx.config.gui.component.type_translate,Translation,翻訳
libx.config.gui.component.underlined,Underlined: %s,下線: %s
libx.config.gui.config.title,Config: %s,設定: %s
libx.config.gui.edit,Edit,編集
libx.config.gui.list.new,New Element,新しいエレメント
libx.config.gui.list.title,List,リスト
libx.config.gui.map.new,New Entry,新しいエントリー
libx.config.gui.map.title,Map,マップ
libx.config.gui.resource_list.entry_mode,Mode: %s,モード: %s
libx.config.gui.resource_list.entry_mode_allow,Allow,許可
libx.config.gui.resource_list.entry_mode_default,Inherit,継承
libx.config.gui.resource_list.entry_mode_deny,Deny,拒否
libx.config.gui.resource_list.entry_type,Type: %s,タイプ: %s
libx.config.gui.resource_list.entry_type_regex,Regex,正規表現
libx.config.gui.resource_list.entry_type_simple,Simple,シンプル
libx.config.gui.resource_list.info,More information on resource lists,リソースリストの詳細情報
libx.config.gui.resource_list.new,New Entry,新しいエントリー
libx.config.gui.resource_list.title,Resource List,リソースリスト
libx.config.gui.resource_list.type,Type: %s,タイプ: %s
libx.config.gui.resource_list.type_allow_list,Allow List,許可リスト
libx.config.gui.resource_list.type_deny_list,Deny List,拒否リスト
libx.config.gui.search.title,Search,検索
libx.config.gui.select.title,Select,選択
libx.config.gui.selection.title,Select config to edit,編集する設定を選択
libx.gui.color_picker.blue,Blue: %s,青: %s
libx.gui.color_picker.green,Green: %s,緑: %s
libx.gui.color_picker.red,Red: %s,赤: %s
libx.misc.copy,Click to copy to clipboard.,クリックしてクリップボードにコピー。
libx.tooltip.fluidbase.bucket,%s Bucket,%sバケツ
libx.command.entity_data.modified,Modified data of %s entities,%s エンティティのデータを変更しました
libx.command.entity_data.modified_player,Modified data of %s entities. (Warning: You modified player nbt),%s エンティティのデータを変更しました。(警告: プレイヤーNBTを変更しました)
libx.command.entity_data.player_modify_no_permission,Only Operators with permission level 4 can modify player NBT.,権限レベル4のオペレーターのみがプレイヤーNBTを変更できます。
libx.tooltip.fluid_base.bucket,%s Bucket,%sバケツ
