key,source_text,target_text
ftbu.label.friend,Friend,友達
ftbu.label.pfriend,Pending Friend,友達の承認待ち
ftbu.label.joined,Joined %s ago,%s前に入会
ftbu.label.last_seen,Last seen %s ago,最後に見つかったのは %s 前
ftbu.label.deaths,Deaths: %s,死亡回数: %s
ftbu.button.block_security,Block Security,ブロックセキュリティ
ftbu.label.cchunks_count,Claimed Chunks: %s,クレーム済みチャンク: %s
ftbu.label.lchunks_count,Loaded Chunks: %s,ロード済みチャンク: %s
client_config.ftbu.render_badges,Show Badges,バッジを表示
client_config.ftbu.sort_friends_az,Sort Friends A-Z,友達をアルファベット順に並べる
client_config.ftbu.loaded_chunks_space_key,Use Space key for Loaded Chunks,ロード済みチャンクにはスペースキーを使用
client_config.ftbu_guide,FTBUtilities: Guide,FTBUtilities: ガイド
client_config.ftbu_guide.unicode,Use Unicode,ユニコード使用
client_config.ftbu_guide.text_color,Text Color,テキスト色
client_config.ftbu_guide.bg_color,Background Color,背景色
client_config.ftbu_guide.transparency,Transparency,透明性
ftbu.player_setting.chat_links,Chat Links,チャットリンク
ftbu.player_setting.render_badge,Show My Badge,私のバッジを表示
ftbu.player_setting.explosions,Claimed Chunk Explosions,チャンク爆発を取得しました
ftbu.player_setting.security_level,Claimed Chunk Security Level,クレーム済みチャンクのセキュリティレベル
ftbu.player_setting.fake_players,Claimed Chunk Fake Players,Chunkの所有権を主張した偽プレイヤー
player_action.ftbu.guide,Guide,ガイド
player_action.ftbu.server_info,Server Info,サーバー情報
player_action.ftbu.claimed_chunks,Claimed Chunks,占有されたチャンク
player_action.ftbu.trade,Trade,交換
player_action.ftbu.notes,Notes,メモ帳
player_action.ftbu.add_friend,Add as Friend,友達に追加
player_action.ftbu.rem_friend,Remove from Friends,友達から削除
player_action.ftbu.deny_friend,Deny Friend Request,友達申請を拒否
player_action.ftbu.mail,Mail,郵便
ftbu.label.new_friends,New friend requests!,新しいフレンドリクエストがあります！
ftbu.label.new_friends_click,Click to accept all requests,クリックしてすべての要求を受け入れる
ftbu.server_restart,Server will restart in %s,%s 後にサーバーが再起動します
ftbu.commands,Commands,コマンド
ftbu.my_permissions,My Permissions,私の権限
ftbu.cmd.warp_set,Warp '%s' set!,ワープ「%s」を設定しました！
ftbu.cmd.warp_del,Warp '%s' deleted!,ワープ「%s」を削除しました！
ftbu.cmd.warp_not_set,Unknown Warp: '%s'!,「%s」は不明なワープ先です！
ftbu.cmd.warp_tp,Teleported to '%s'!,「%s」にテレポートしました！
ftbu.cmd.home_set,Home '%s' set!,ホーム「%s」を設定しました！
ftbu.cmd.home_del,Home '%s' deleted!,ホーム「%s」を削除しました！
ftbu.cmd.home_not_set,Unknown Home: '%s'!,「%s」は不明なホームです！
ftbu.cmd.home_cross_dim,You can't teleport to another dimension!,別のディメンションへはテレポートできません！
ftbu.cmd.home_limit,You can't set any more home locations!,これ以上ホームを設定することができません！
ftbu.cmd.no_dp,You can only go back once!,戻ることができるのは一度だけです！
ftbu.cmd.timer_backup,Next backup: %s,次のバックアップ: %s
ftbu.cmd.timer_restart,Next restart: %s,次回再起動: %s
ftbu.cmd.spawn_tp,Teleported to spawn,スポーンへテレポートしました
ftbu.cmd.ftb_gamemode,Game mode: %s,ゲームモード: %s
ftbu.cmd.world_difficulty,Difficulty: %s,難易度: %s
ftbu.cmd.backup_start,Server Backup started!,サーバーのバックアップを開始しました!
ftbu.cmd.backup_stop,Server Backup stopped!,サーバーのバックアップを停止中!
ftbu.cmd.backup_end_1,Server backup done in %s!,サーバーバックアップが%sで完了しました！
ftbu.cmd.backup_end_2,Server backup done in %s! (%s),サーバーバックアップ完了: %s! (%s)
ftbu.cmd.backup_fail,Failed to save world! (%s),ワールドの保存に失敗しました！ (%s)
ftbu.cmd.backup_manual_launch,%s launched a manual backup!,%s が手動バックアップを開始しました!
ftbu.cmd.backup_already_running,Backup in progress!,バックアップ中！
ftbu.cmd.backup_not_running,Backup is not running!,バックアップは現在実行されていません!
ftbu.cmd.backup_size,"Current world size: %s, total backups folder size: %s",現在のワールドサイズ: %s、バックアップフォルダ全体サイズ: %s
ftbu.button.claims_unclaim_all,Unclaim all chunks,全ての領有チャンクを破棄する
ftbu.button.claims_unclaim_all_dim,Unclaim all chunks in %s,%s上の全ての領有チャンクを破棄する
ftbu.button.claims_unclaim_all_q,Unclaim all chunks?,全てのチャンクの領有を破棄してよろしいですか？
ftbu.button.claims_unclaim_all_dim_q,Unclaim all chunks in %s?,%s上の全てのチャンクの領有を破棄してよろしいですか？
ftbu.label.claims_invalid_dim,Can't claim chunks in this dimension,このディメンションではチャンクの領有を主張できません
ftbu.top.title,Server Tops,サーバーのトップ
ftbu.top.first_joined,First Seen,初登場
ftbu.top.last_seen,Last Seen,最後に見つかった
ftbu.top.time_played,Time Played,プレイ時間
ftbu.top.deaths,Deaths,死亡
ftbu.top.deaths_ph,Deaths per hour,1時間あたりの死亡数
ftbu.chunktype.unloaded,Chunk not loaded,チャンクが読み込まれていません。
ftbu.chunktype.spawn,Spawn Area,生成エリア
ftbu.chunktype.world_border,World Border,世界境界
ftbu.chunktype.world_border.warning,You have reached the world border!,ワールドボーダーに到達しました！
ftbu.chunktype.wilderness,Wilderness,荒野
ftbu.chunktype.claimed,Claimed Area,領有済みのチャンク
ftbu.chunktype.chunkloaded,Chunkloaded,チャンクロードが有効
client_config.ftbu,FTBUtilities,
