key,source_text,target_text
item.projectred-transmission.black_bundled_wire,Black Bundled Cable,黒色の束状ケーブル
item.projectred-transmission.black_framed_bundled_wire,Black Framed Bundled Cable,黒フレーム付きバンドルケーブル
item.projectred-transmission.black_framed_insulated_wire,Black Framed Insulated Wire,黒フレーム付き絶縁ワイヤ
item.projectred-transmission.black_insulated_wire,Black Insulated Wire,黒の絶縁ワイヤー
item.projectred-transmission.blue_bundled_wire,Blue Bundled Cable,ブルー・バンドル・ケーブル
item.projectred-transmission.blue_framed_bundled_wire,Blue Framed Bundled Cable,青い枠付きバンドルケーブル
item.projectred-transmission.blue_framed_insulated_wire,Blue Framed Insulated Wire,青フレーム付き絶縁ワイヤー
item.projectred-transmission.blue_insulated_wire,Blue Insulated Wire,青色の絶縁ワイヤー
item.projectred-transmission.brown_bundled_wire,Brown Bundled Cable,茶色の束状ケーブル
item.projectred-transmission.brown_framed_bundled_wire,Brown Framed Bundled Cable,ブラウン枠の束状ケーブル
item.projectred-transmission.brown_framed_insulated_wire,Brown Framed Insulated Wire,茶色フレーム付き絶縁ワイヤ
item.projectred-transmission.brown_insulated_wire,Brown Insulated Wire,茶色の絶縁ワイヤー
item.projectred-transmission.cyan_bundled_wire,Cyan Bundled Cable,シアン・バンドル・ケーブル
item.projectred-transmission.cyan_framed_bundled_wire,Cyan Framed Bundled Cable,シアンの枠付きバンドルケーブル
item.projectred-transmission.cyan_framed_insulated_wire,Cyan Framed Insulated Wire,シアンフレーム付き絶縁ワイヤー
item.projectred-transmission.cyan_insulated_wire,Cyan Insulated Wire,シアン色の絶縁ワイヤー
item.projectred-transmission.framed_red_alloy_wire,Framed Red Alloy Wire,フレーム付き赤合金ワイヤー
item.projectred-transmission.gray_bundled_wire,Gray Bundled Cable,グレイ・バンドル・ケーブル
item.projectred-transmission.gray_framed_bundled_wire,Gray Framed Bundled Cable,グレー フレーム付きバンドルケーブル
item.projectred-transmission.gray_framed_insulated_wire,Gray Framed Insulated Wire,グレー枠の絶縁ワイヤー
item.projectred-transmission.gray_insulated_wire,Gray Insulated Wire,グレーの絶縁ワイヤー
item.projectred-transmission.green_bundled_wire,Green Bundled Cable,緑の束縛ケーブル
item.projectred-transmission.green_framed_bundled_wire,Green Framed Bundled Cable,グリーン枠の束状ケーブル
item.projectred-transmission.green_framed_insulated_wire,Green Framed Insulated Wire,緑フレーム付き絶縁ワイヤ
item.projectred-transmission.green_insulated_wire,Green Insulated Wire,緑の絶縁ワイヤー
item.projectred-transmission.light_blue_bundled_wire,Light Blue Bundled Cable,ライトブルーの束状ケーブル
item.projectred-transmission.light_blue_framed_bundled_wire,Light Blue Framed Bundled Cable,ライトブルーのフレーム付き束状ケーブル
item.projectred-transmission.light_blue_framed_insulated_wire,Light Blue Framed Insulated Wire,ライトブルーフレーム絶縁ワイヤ
item.projectred-transmission.light_blue_insulated_wire,Light Blue Insulated Wire,ライトブルーの絶縁ワイヤー
item.projectred-transmission.light_gray_bundled_wire,Light Gray Bundled Cable,ライトグレイの束縄ケーブル
item.projectred-transmission.light_gray_framed_bundled_wire,Light Gray Framed Bundled Cable,ライトグレーのフレーム付き束状ケーブル
item.projectred-transmission.light_gray_framed_insulated_wire,Light Gray Framed Insulated Wire,ライトグレーフレーム絶縁ワイヤ
item.projectred-transmission.light_gray_insulated_wire,Light Gray Insulated Wire,ライトグレーの絶縁ワイヤー
item.projectred-transmission.lime_bundled_wire,Lime Bundled Cable,ライムの束縛ケーブル
item.projectred-transmission.lime_framed_bundled_wire,Lime Framed Bundled Cable,ライムの枠付きバンドルケーブル
item.projectred-transmission.lime_framed_insulated_wire,Lime Framed Insulated Wire,ライムフレーム付き絶縁ワイヤー
item.projectred-transmission.lime_insulated_wire,Lime Insulated Wire,ライムの絶縁ワイヤー
item.projectred-transmission.low_load_framed_power_wire,Framed Low Load Power Line,フレーム付き低負荷電力線
item.projectred-transmission.low_load_power_wire,Low Load Power Line,低負荷電力線
item.projectred-transmission.magenta_bundled_wire,Magenta Bundled Cable,マゼンタのバンドルケーブル
item.projectred-transmission.magenta_framed_bundled_wire,Magenta Framed Bundled Cable,マゼンタフレームの束状ケーブル
item.projectred-transmission.magenta_framed_insulated_wire,Magenta Framed Insulated Wire,マゼンタフレーム絶縁ワイヤー
item.projectred-transmission.magenta_insulated_wire,Magenta Insulated Wire,マゼンタ絶縁ワイヤー
item.projectred-transmission.neutral_bundled_wire,Bundled Cable,束ねられたケーブル
item.projectred-transmission.neutral_framed_bundled_wire,Framed Bundled Cable,フレーム付きバンドルケーブル
item.projectred-transmission.orange_bundled_wire,Orange Bundled Cable,オレンジバンドルケーブル
item.projectred-transmission.orange_framed_bundled_wire,Orange Framed Bundled Cable,オレンジフレーム付きバンドルケーブル
item.projectred-transmission.orange_framed_insulated_wire,Orange Framed Insulated Wire,オレンジフレームの絶縁ワイヤー
