key,source_text,target_text
config.jade.plugin_tesseract.remove_default,Tesseract - Remove default info,テッセラクト - デフォルト情報を削除
config.jade.plugin_tesseract.tesseract,Tesseract - Info,テレシス - 情報
gui.tesseract.add,Create,作成
gui.tesseract.add.add,Create,作成
gui.tesseract.add.cancel,Cancel,キャンセル
gui.tesseract.add.suggestion,Channel name,チャネル名
gui.tesseract.add.title.energy,Create Energy Channel,エネルギーチャネルを作成
gui.tesseract.add.title.fluid,Create Fluid Channel,流体チャンネルを作成
gui.tesseract.add.title.items,Create Item Channel,アイテムチャネル作成
gui.tesseract.channel.private,Private,プライベート
gui.tesseract.channel.public,Public,公開
gui.tesseract.energy,TESSERACT - ENERGY,テッサレクト - エネルギー
gui.tesseract.fluid,TESSERACT - FLUID,TESSERACT - 液体
gui.tesseract.info.back,Back,戻る
gui.tesseract.info.forward,Next,次へ
gui.tesseract.info.narrate_page,Page %s,ページ %s
gui.tesseract.info.tab.energy,Energy Transport,エネルギー輸送
gui.tesseract.info.tab.fluid,Fluid Transport,流体輸送
gui.tesseract.info.tab.gui,Tesseract Screen,テレシス画面
gui.tesseract.info.tab.items,Item Transport,アイテム輸送
gui.tesseract.info.title,Information,情報
gui.tesseract.info_button,Information (Coming soon),情報（今後公開予定）
gui.tesseract.items,TESSERACT - ITEMS,TESSERACT - アイテム
gui.tesseract.redstone.disabled,DISABLED,無効
gui.tesseract.redstone.high,HIGH,HIGH
gui.tesseract.redstone.low,LOW,低
gui.tesseract.redstone.speech,Redstone: %s,レッドストーン: %s
gui.tesseract.remove,Remove,削除
gui.tesseract.remove.cancel,Cancel,キャンセル
gui.tesseract.remove.remove,Remove,削除
gui.tesseract.remove.title.energy,Remove Energy Channel,エネルギーチャネルを削除
gui.tesseract.remove.title.fluid,Remove Fluid Channel,流体チャンネルを削除
gui.tesseract.remove.title.items,Remove Item Channel,アイテムチャネル削除
gui.tesseract.set,Activate,起動
gui.tesseract.title,Tesseract,テッサーカー
gui.tesseract.transfer.both,SEND AND RECEIVE,送信と受信
gui.tesseract.transfer.receive,RECEIVE ONLY,受信のみ
gui.tesseract.transfer.speech,Transfer Mode: %s,転送モード: %s
gui.tesseract.type.energy,Energy,エネルギー
gui.tesseract.type.fluid,Fluids,液体
gui.tesseract.type.items,Items,アイテム
gui.tesseract.unset,Deactivate,無効化
tesseract.block.tesseract,Tesseract,テッサーカー
tesseract.tesseract.highlight.channel_info,"  %1$s %2$s %3$s",%1$s %2$s %3$s
tesseract.tesseract.highlight.channel_info.inactive,Inactive,無効
tesseract.tesseract.highlight.channel_info.separator,-,-
tesseract.tesseract.highlight.channels,Channels:,チャンネル:
tesseract.tesseract.highlight.redstone_blocked,Blocked by redstone signal,レッドストーン信号でブロックされる
tesseract.tesseract.info,"Items, fluids, and energy can be transferred between multiple tesseracts",アイテム、液体、およびエネルギーは複数のテセラクト間で転送できます
