key,source_text,target_text
itemGroup.hardcorewither.creativeTab,Hardcore Wither,ハードコアウィザー
gui.hardcorewither.config.title,Hardcore Wither Configuration,ハードコアウィザー設定
item.hardcorewither.starryApple.name,Starry Apple,星のリンゴ
tooltip.hardcorewither.starryApple,With fortune this may turn a Wither's heart green with envy.,フォーチュン付きだと、ウィザーの心臓が羨望で緑色になるかもしれません。
potion.antiWither,Anti-Wither,アンチウィザー
info.hardcorewither.console.config.refresh,Refreshing configuration file.,設定ファイルをリフレッシュしています。
info.hardcorewither.console.load.preInit,Begin Pre-initialization,プリインイニシャライゼーション開始
info.hardcorewither.console.load.init,Begin Initialization,初期化を開始
info.hardcorewither.console.load.postInit,Begin Post-initialization,ポスト初期化開始
info.hardcorewither.chat.never-withered,No Pain. No Gain. No Green Heart.,痛みなしに勝利なし。緑の心なし。
info.hardcorewither.chat.wither-experience,The Wither has learned more about you.,ウィザーがあなたについてもっと学びました。
entity.hardcorewither.BlazeMinion.name,Blaze Minion,ブレイズミニオン
entity.hardcorewither.GhastMinion.name,Ghast Minion,ガストミニオン
entity.hardcorewither.SkeletonMinion.name,Wither Skeleton Minion,ウィザースケルトンのミニオン
commands.hardcorewither.usage,/HardCoreWither <subCommand>,
commands.spawn.usage,"/HardCoreWither spawn (<className>,<strength>)+",
