key,source_text,target_text
effect.create_sabers.brass_nausea,Brass Nausea,銅製の嘔吐
effect.create_sabers.scattered_zinc,Scattered Zinc,散乱された亜鉛
gamerule.saberSound,Saber Sound,セーバー音
gamerule.saberSound.description,Disable the sounds of create sabers,Createのサーベル音を無効にする
item.create_sabers.brass_saber_black,Black Brass Saber,黒ブラスサーベル
item.create_sabers.brass_saber_black_off,Black Brass Saber,黒ブラスサーベル
item.create_sabers.brass_saber_blue,Blue Brass Saber,青ブラスサーベル
item.create_sabers.brass_saber_blue_off,Blue Brass Saber,青ブラスサーベル
item.create_sabers.brass_saber_galaxy,Black Brass Saber,ギャラクシーブラスサーベル
item.create_sabers.brass_saber_galaxy_off,Black Brass Saber,ギャラクシーブラスサーベル
item.create_sabers.brass_saber_lime,Lime Brass Saber,黄緑ブラス・サーベル
item.create_sabers.brass_saber_lime_off,Lime Brass Saber,黄緑ブラス・サーベル
item.create_sabers.brass_saber_orange,Orange Brass Saber,オレンジ色の真鍮サーベル
item.create_sabers.brass_saber_orange_off,Orange Brass Saber,オレンジ色の真鍮サーベル
item.create_sabers.brass_saber_pink,Pink Brass Saber,ピンクブラス・サーベル
item.create_sabers.brass_saber_pink_off,Pink Brass Saber,ピンクブラス・サーベル
item.create_sabers.brass_saber_purple,Purple Brass Saber,紫色の真鍮サーベル
item.create_sabers.brass_saber_purple_off,Purple Brass Saber,紫色の真鍮サーベル
item.create_sabers.brass_saber_red,Red Brass Saber,赤い真鍮サーベル
item.create_sabers.brass_saber_red_off,Red Brass Saber,赤い真鍮サーベル
item.create_sabers.brass_saber_white,Brass Saber,白ブラスサーベル
item.create_sabers.brass_saber_white_off,Brass Saber,白ブラスサーベル
item.create_sabers.brass_saber_yellow,Yellow Brass Saber,黄色い真鍮サーベル
item.create_sabers.brass_saber_yellow_off,Yellow Brass Saber,黄色い真鍮サーベル
item.create_sabers.copper_saber_black,Black Copper Saber,黒銅のサーベル
item.create_sabers.copper_saber_black_off,Black Copper Saber,黒銅のサーベル
item.create_sabers.copper_saber_blue,Blue Copper Saber,ブルー銅サーベル
item.create_sabers.copper_saber_blue_off,Blue Copper Saber,青銅のサーベル
item.create_sabers.copper_saber_lime,Lime Copper Saber,黄緑銅のサーベル
item.create_sabers.copper_saber_lime_off,Lime Copper Saber,黄緑銅のサーベル
item.create_sabers.copper_saber_orange,Orange Copper Saber,オレンジ銅サーベル
item.create_sabers.copper_saber_orange_off,Orange Copper Saber,銅のオレンジサーベル
item.create_sabers.copper_saber_pink,Pink Copper Saber,ピンク銅のサーベル
item.create_sabers.copper_saber_pink_off,Pink Copper Saber,ピンク銅のサーベル
item.create_sabers.copper_saber_purple,Purple Copper Saber,銅の紫サーベル
item.create_sabers.copper_saber_purple_off,Purple Copper Saber,銅の紫サーベル
item.create_sabers.copper_saber_red,Red Copper Saber,赤銅のサーベル
item.create_sabers.copper_saber_red_off,Red Copper Saber,赤銅のサーベル
item.create_sabers.copper_saber_white,Copper Saber,銅製の剣
item.create_sabers.copper_saber_white_off,Copper Saber,銅製の剣
item.create_sabers.copper_saber_yellow,Yellow Copper Saber,銅の黄サーベル
item.create_sabers.copper_saber_yellow_off,Yellow Copper Saber,銅の黄サーベル
item.create_sabers.double_brass_saber_black,Black Double Brass Saber,黒いダブルブラスの剣
item.create_sabers.double_brass_saber_black_off,Black Double Brass Saber,黒いダブルブラスの剣
item.create_sabers.double_brass_saber_blue,Blue Double Brass Saber,青いダブルブロンズサーベル
item.create_sabers.double_brass_saber_blue_off,Blue Double Brass Saber,青いダブルブロンズサーベル
item.create_sabers.double_brass_saber_lime,Lime Double Brass Saber,ライムのダブルブロンズサーベル
item.create_sabers.double_brass_saber_lime_off,Lime Double Brass Saber,ライムのダブルブロンズサーベル
item.create_sabers.double_brass_saber_orange,Orange Double Brass Saber,オレンジダブルブラスサーベル
item.create_sabers.double_brass_saber_orange_off,Orange Double Brass Saber,オレンジダブルブラスサーベル
item.create_sabers.double_brass_saber_pink,Pink Double Brass Saber,ピンクのダブルブロンズサーベル
item.create_sabers.double_brass_saber_pink_off,Pink Double Brass Saber,ピンクのダブルブロンズサーベル
item.create_sabers.double_brass_saber_purple,Purple Double Brass Saber,パープルダブルブラスサーベル
item.create_sabers.double_brass_saber_purple_off,Purple Double Brass Saber,パープルダブルブラスサーベル
item.create_sabers.double_brass_saber_red,Red Double Brass Saber,赤い双剣銅剣
item.create_sabers.double_brass_saber_red_off,Red Double Brass Saber,赤い双剣銅剣
item.create_sabers.double_brass_saber_white,Double Brass Saber,ダブル真鍮サーベル
item.create_sabers.double_brass_saber_white_off,Double Brass Saber,ダブル真鍮サーベル
item.create_sabers.double_brass_saber_yellow,Yellow Double Brass Saber,イエローダブルブラスサーベル
item.create_sabers.double_brass_saber_yellow_off,Yellow Double Brass Saber,イエローダブルブラスサーベル
item.create_sabers.double_copper_saber_black,Black Double Copper Saber,ブラックダブルコッパーサーベル
item.create_sabers.double_copper_saber_black_off,Black Double Copper Saber,ブラックダブルコッパーサーベル
item.create_sabers.double_copper_saber_blue,Double Copper Saber,ダブルスズサーベル
item.create_sabers.double_copper_saber_blue_off,Blue Double Copper Saber,青いダブル銅の剣
item.create_sabers.double_copper_saber_lime,Lime Double Copper Saber,ライムのダブル銅の剣
item.create_sabers.double_copper_saber_lime_off,Lime Double Copper Saber,ライムのダブル銅の剣
item.create_sabers.double_copper_saber_orange,Orange Double Copper Saber,オレンジの二重銅剣
item.create_sabers.double_copper_saber_orange_off,Orange Double Copper Saber,オレンジの二重銅剣
item.create_sabers.double_copper_saber_pink,Pink Double Copper Saber,ピンクダブル銅サーベル
item.create_sabers.double_copper_saber_pink_off,Pink Double Copper Saber,ピンクダブル銅サーベル
item.create_sabers.double_copper_saber_purple,Purple Double Copper Saber,紫の二重銅剣
item.create_sabers.double_copper_saber_purple_off,Purple Double Copper Saber,紫色のダブル銅サーベル
item.create_sabers.double_copper_saber_red,Red Double Copper Saber,赤いダブル銅サーベル
item.create_sabers.double_copper_saber_red_off,Red Double Copper Saber,赤いダブル銅サーベル
item.create_sabers.double_copper_saber_white,Double Copper Saber,ダブルスズサーベル
item.create_sabers.double_copper_saber_white_off,Double Copper Saber,ダブルスズサーベル
item.create_sabers.double_copper_saber_yellow,Yellow Double Copper Saber,黄色のダブル銅サーベル
item.create_sabers.double_copper_saber_yellow_off,Yellow Double Copper Saber,黄色のダブル銅サーベル
item.create_sabers.double_zinc_saber_black,Black Double Zinc Saber,黒いダブル亜鉛サーベル
item.create_sabers.double_zinc_saber_black_off,Black Double Zinc Saber,ブラックダブルジンクサーベル
item.create_sabers.double_zinc_saber_blue,Blue Double Zinc Saber,青い双剣亜鉛剣
item.create_sabers.double_zinc_saber_blue_off,Blue Double Zinc Saber,青い双剣亜鉛剣
item.create_sabers.double_zinc_saber_lime,Lime Double Zinc Saber,ライム色の双剣亜鉛剣
item.create_sabers.double_zinc_saber_lime_off,Lime Double Zinc Saber,ライム色の双剣亜鉛剣
item.create_sabers.double_zinc_saber_orange,Orange Double Zinc Saber,オレンジダブル亜鉛サーベル
item.create_sabers.double_zinc_saber_orange_off,Orange Double Zinc Saber,オレンジダブル亜鉛サーベル
item.create_sabers.double_zinc_saber_pink,Pink Double Zinc Saber,ピンクの双剣亜鉛剣
item.create_sabers.double_zinc_saber_pink_off,Pink Double Zinc Saber,ピンクの双剣亜鉛剣
item.create_sabers.double_zinc_saber_purple,Purple Double Zinc Saber,紫ダブル亜鉛サーベル
item.create_sabers.double_zinc_saber_purple_off,Purple Double Zinc Saber,紫ダブル亜鉛サーベル
item.create_sabers.double_zinc_saber_red,Red Double Zinc Saber,赤い二重亜鉛のセイバー
item.create_sabers.double_zinc_saber_red_off,Red Double Zinc Saber,赤い二重亜鉛のセイバー
item.create_sabers.double_zinc_saber_white,Double Zinc Saber,ダブル亜鉛のサーベル
item.create_sabers.double_zinc_saber_white_off,Double Zinc Saber,ダブルスズ・サーベル
item.create_sabers.double_zinc_saber_yellow,Yellow Double Zinc Saber,黄色ダブル亜鉛サーベル
item.create_sabers.double_zinc_saber_yellow_off,Yellow Double Zinc Saber,黄色ダブル亜鉛サーベル
item.create_sabers.zinc_saber_black,Black Zinc Saber,黒亜鉛の剣
item.create_sabers.zinc_saber_black_off,Black Zinc Saber,黒亜鉛の剣
item.create_sabers.zinc_saber_blue,Blue Zinc Saber,青い亜鉛サーベル
item.create_sabers.zinc_saber_blue_off,Blue Zinc Saber,青い亜鉛サーベル
item.create_sabers.zinc_saber_lime,Lime Zinc Saber,ライムスズサーベル
item.create_sabers.zinc_saber_lime_off,Lime Zinc Saber,ライムスズサーベル
item.create_sabers.zinc_saber_orange,Orange Zinc Saber,オレンジスズ・サーベル
item.create_sabers.zinc_saber_orange_off,Orange Zinc Saber,オレンジスズ・サーベル
item.create_sabers.zinc_saber_pink,Pink Zinc Saber,ピンクスズサーベル
item.create_sabers.zinc_saber_pink_off,Pink Zinc Saber,ピンクスズサーベル
item.create_sabers.zinc_saber_purple,Purple Zinc Saber,パープルスズ・サーベル
item.create_sabers.zinc_saber_purple_off,Purple Zinc Saber,パープルスズ・サーベル
item.create_sabers.zinc_saber_red,Red Zinc Saber,赤い亜鉛の剣
item.create_sabers.zinc_saber_red_off,Red Zinc Saber,赤い亜鉛の剣
item.create_sabers.zinc_saber_white,Zinc Saber,亜鉛の剣
item.create_sabers.zinc_saber_white_off,Zinc Saber,亜鉛の剣
item.create_sabers.zinc_saber_yellow,Yellow Zinc Saber,イエロースズ・サーベル
item.create_sabers.zinc_saber_yellow_off,Yellow Zinc Saber,イエロースズ・サーベル
itemGroup.tabcreate_sabers,Create Sabers,サバーライフを作成
item_group.create_sabers.create_sabers,Create Sabers,サバーライフを作成
